n,mean,increment,support_end,dominance_active_count,monotone_active_count,active_signature,signature_changed,tail_l1_move,solver_method,max_constraint_violation,d2_l1,d3_l1,d4_l1,d4_l2sq,tail_entropy,second_moment,third_moment
356,5.0774192962157025,0.018855437815237686,27,120,111,18a6eacd3c1ddd9567dc,True,0.022030401489655037,highs,1.0842021724855044e-19,0.8670130240419031,1.2112539039664252,1.6412108728987285,0.4507906641206039,4.338377668549386,32.519091480664,244.28450880425132
357,5.096371983663165,0.018952687447463035,27,121,110,3f82bc0c4367a1e0f652,True,0.02259502101963901,highs,5.551115123125783e-17,0.871270119090514,1.2113399333636905,1.636096469283192,0.45361910055094706,4.3362996098804905,32.71212829293969,246.1788032751196
358,5.1153236430851665,0.01895165942200361,27,119,111,86de00ea8c6b20dd2572,True,0.02271227434360883,highs,5.421010862427522e-20,0.8739622259249016,1.208357370312449,1.6252611575853702,0.45577307968788494,4.335475904919285,32.90712815724794,248.1192046032594
359,5.134174448496732,0.018850805411566363,28,120,110,d3315ab7d4fc112c631d,True,0.022909908778273286,highs,2.220446049250313e-16,0.8757456759948727,1.2042171653318632,1.6309719614681935,0.4578677697051884,4.335103119346697,33.10189043430372,250.0686692304061
360,5.153058447636394,0.018883999139662322,28,122,108,b3b0dd2ab147d3cfe8a2,True,0.021397391635743588,highs,1.1102230246251565e-16,0.8740455094003191,1.190799519915613,1.6314982779249125,0.45945385956131685,4.337052330454347,33.296375100525985,251.97700985759568
361,5.171901544503209,0.0188430968668154,29,121,109,8112d886eb1c58373496,True,0.02053581028662844,highs,1.1102230246251565e-16,0.8704234790312426,1.1763266696308259,1.6283259305645799,0.46257970738132304,4.339522987742361,33.489077527125524,253.824985931315
362,5.190582285880031,0.01868074137682285,29,121,108,4344dbd6c78cd4a557ab,True,0.01894492163445321,highs,1.1102230246251565e-16,0.8673158451458205,1.165998970406145,1.62482154528518,0.46654172801296034,4.341471290242312,33.67821747926705,255.59912819011157
363,5.209067900047867,0.018485614167835784,29,122,106,c188bb4663652bbe5726,True,0.018818025803115132,highs,1.1102230246251565e-16,0.8644005029452877,1.1586610540566302,1.6207452526433324,0.47048722087048234,4.343012594765561,33.863508870273456,257.30342019176766
364,5.2273567895121955,0.018288889464331604,29,123,106,ee5743dd8ac6c90b5ba0,True,0.01912002408375563,highs,1.1102230246251565e-16,0.8615658436667715,1.1535246944200606,1.6164562698053095,0.47422284857356517,4.344297329960181,34.045306200831526,258.9515262205201
365,5.245441366760134,0.018084577247938327,30,123,106,c69a8354abd57d8e6a46,True,0.019713420230291677,highs,3.3881317890172014e-21,0.858856431836019,1.1501716290057447,1.6117765120892278,0.47768828421125187,4.345292098298415,34.223644719470904,260.5482811814602
366,5.26331415864143,0.017872791881293537,30,124,105,2aec730ca8cdbc69ce91,True,0.020471579404141762,highs,2.220446049250313e-16,0.8564381863775066,1.1482494262144014,1.6068471254889312,0.48088552062384404,4.345905419266391,34.39845950671604,262.0948107261854
367,5.2809756862067845,0.017661527565353552,30,125,103,2af3fd410305fd387e92,True,0.021161546213079578,highs,2.7883816258730765e-11,0.8542816911382418,1.1476391560781183,1.6019439159032753,0.48384380328057935,4.346070152290111,34.5698289301795,263.5940275079797
368,5.298433951346991,0.017458265140207985,30,123,105,979dee7ce0426fe64f41,True,0.02170564618449401,highs,4.336808689942018e-19,0.8523131751535427,1.1480567390096774,1.5971342885261355,0.486640969676977,4.345765750494589,34.737867169029386,265.0458976693188
369,5.3156998024852395,0.017265851138248856,31,123,105,979dee7ce0426fe64f41,False,0.022202374932676495,highs,3.3306690738754696e-16,0.8505608622011664,1.1494870983209249,1.5925907750985115,0.48932056777916433,4.344948790291471,34.90278498793839,266.4533801734491
370,5.332823487601382,0.017123685116142262,31,124,103,4eedaf0d634dc323c70b,True,0.023001304095457878,highs,5.551115123125783e-17,0.8467862815772724,1.147995332919384,1.5847424562589678,0.49176328370443767,4.343762415527177,35.06426152889302,267.7858727165969
371,5.349885809384132,0.017062321782749912,31,126,102,a4c6793937f1932f1428,True,0.02482892744104272,highs,1.2232859406993149e-11,0.8403681267344923,1.1447287108582078,1.5743081517985167,0.4944296667710505,4.342272873895437,35.22294886806269,269.0357070341988
372,5.366954423311465,0.017068613927333054,31,126,100,c92f460582c01f24cf61,True,0.023395517779532193,highs,2.9523153171451376e-11,0.8314465753149667,1.1433153945832915,1.5664911553539067,0.482835308669336,4.340935586889347,35.3844797180824,270.31860150050943
373,5.384067634120179,0.01711321080871464,31,126,101,2358322570f218e28abb,True,0.021962517757450686,highs,3.255296745846025e-11,0.8223485455649429,1.1389150485116777,1.5671894412621163,0.46736194300598444,4.340279803245525,35.550890380217695,271.6867447492376
374,5.401154667920895,0.017087033800714302,31,126,99,57ca9b38e28a9f3a08c5,True,0.020015311671656422,highs,7.403268178390308e-12,0.8143563007200273,1.1309389608444937,1.5633262197325224,0.45616148303497217,4.339900494755764,35.71910442807555,273.08887111948377
375,5.418161913926013,0.017007246005118937,31,126,100,65b2e0202f3a259cc7c7,True,0.018693429738754583,highs,2.135406728297356e-11,0.8062579856362841,1.1209491693399614,1.5546912448848298,0.44511931436968344,4.339704422284022,35.88808643671292,274.5123875077268
376,5.435048909592513,0.01688699566649987,31,126,101,83fc15d6f402668ef006,True,0.017679803567809665,highs,2.1532870206083873e-11,0.7987434551002147,1.1095113335935367,1.542590670506464,0.43394672697006814,4.339634302420539,36.057069863558574,275.9473715917957
377,5.4517848420053125,0.016735932412799137,31,126,101,2c70943524bb81ab7038,True,0.017292926038142982,highs,1.9670941607290443e-11,0.7910113700742721,1.0969700945474683,1.527896525532436,0.42262905548315766,4.339634375008028,36.225463193888984,277.38609938511956
378,5.468346243898462,0.01656140189315014,31,126,101,2c70943524bb81ab7038,False,0.017037520408112565,highs,1.7919486892229128e-11,0.782932774265506,1.0835715007490752,1.5112345911899399,0.41120253001828827,4.3396543495599325,36.39280782702374,278.8224998882441
379,5.484715336780297,0.016369092881835634,31,126,103,670fed480e478d74c8a2,True,0.016780286903791845,highs,5.551115123125783e-17,0.7745924474265861,1.0695315597105846,1.4930835309739767,0.3997085710713528,4.339652939509072,36.55875655260952,280.25206910422486
380,5.500878685364155,0.016163348583855708,31,125,102,1cfedc58a6a07a916567,True,0.016522182859594448,highs,1.6622765755321006e-12,0.7660478607199785,1.0550968469236133,1.473811861023365,0.3882082900011382,4.339596025508172,36.7230381829545,281.6712293883662
381,5.51682630212464,0.015947616760486838,31,125,101,834620137f3cc2f5d526,True,0.01626348146634672,highs,4.036970796570137e-11,0.7573602708373455,1.040616301539338,1.4537174571167388,0.37675291309963144,4.339456500945379,36.88544538838165,283.0772289560317
382,5.532550929867994,0.015724627743352038,31,126,101,ce6965a5eb03fe7c25f9,True,0.016004872793292105,highs,2.970061127247162e-11,0.748578778201517,1.0258985221187171,1.4330370903320016,0.3653882044986083,4.339213481190499,37.04582105635248,284.4679596592036
383,5.548047471144772,0.015496541276778686,31,126,102,58c3884dee10f4f03480,True,0.01574692050408079,highs,5.551115123125783e-17,0.7397428387260593,1.011168869255654,1.4120139239013558,0.3541529034328972,4.338851324180264,37.20404785568898,285.8418258052758
384,5.563312541246494,0.015265070101723843,31,126,101,89aba3560d852ecf1f16,True,0.015489826079311694,highs,1.2944616156706638e-11,0.7308842912045397,0.9964897196749498,1.3906966600872548,0.34307925411564943,4.338358731835568,37.360039813695344,287.1976321372207
385,5.578344115420599,0.015031574174105167,31,127,100,96a65978a4c14aae1ae6,True,0.015234018143477369,highs,2.3573210613118685e-11,0.7220288834760865,0.9817492889151574,1.3692038345745585,0.3321932785135085,4.337727954471859,37.51373583512745,288.53450144738815
386,5.5931412970058805,0.014797181585282537,31,125,101,b42057fbec45d4a4c48f,True,0.014982139611489904,highs,2.5194108712033206e-11,0.7131976295421899,0.9669964610079052,1.3476255322729858,0.3215232180069058,4.33695326130376,37.665088090803486,289.85154226495627
387,5.607704076641038,0.014562779635156176,31,125,101,b42057fbec45d4a4c48f,False,0.014734552963351445,highs,2.443336892589975e-11,0.7044020579110686,0.9522707685807341,1.326026726484594,0.31107099175672737,4.336031687079446,37.81407097096102,291.1481757938771
388,5.6220328071613475,0.014328730520309918,31,125,100,405c20c6cc0c88129a2f,True,0.014480900447684688,highs,2.3153388367275905e-11,0.6956524551368851,0.9376051905493588,1.304463470346331,0.3008236177358906,4.334963732980969,37.960682747303935,292.4245251472162
389,5.636128327191848,0.014095520030501518,31,126,99,3eda8f2f14d15ce7e294,True,0.014230311845186678,highs,2.1862298595254612e-11,0.6869692798006481,0.9230183318598452,1.2829925691993638,0.29083108794624646,4.333749263780362,38.10490670419633,293.68025305904985
390,5.649991948301174,0.013863621109326374,31,127,99,2394b7e8e60f56e6cd83,True,0.013981282416905248,highs,2.0685421726786317e-11,0.6783576654002154,0.9085358353797807,1.2616486638722488,0.2810868189498412,4.332389619396156,38.24674348667597,294.91529871574863
391,5.663625362337097,0.01363341403592333,31,127,100,6da44e49ab284b6137bb,True,0.0137347528594074,highs,2.382668890495367e-11,0.6698267735898964,0.8941770331683077,1.2404629629696338,0.2715986136527914,4.330886807934393,38.38619827279882,296.1296169909736
392,5.67703061357769,0.01340525124059333,31,127,99,0fcd3ae19729d1bbd95c,True,0.013491085495875944,highs,1.7131343079605978e-11,0.661383665534476,0.8799589940374907,1.2194665245263465,0.2623693938204523,4.329243678708199,38.523282897070104,297.32324668343335
393,5.690210038151847,0.013179424574154552,31,127,99,0fcd3ae19729d1bbd95c,False,0.013250586074091707,highs,1.4037591249945013e-11,0.6530338577504529,0.8658954348217612,1.1986856175453737,0.2534004526385995,4.3274637826255695,38.65801456677026,298.49629231638914
394,5.703166210656602,0.012956172504751784,31,127,99,0fcd3ae19729d1bbd95c,False,0.013013487616741225,highs,1.499069582587422e-11,0.6447819404033583,0.8519976479521177,1.1782649844056934,0.24469147282357664,4.325551236843932,38.7904149551041,299.64891367476343
395,5.71590189690129,0.01273568624469057,31,127,99,0fcd3ae19729d1bbd95c,False,0.012779955451384988,highs,1.6005751600267097e-11,0.6366314608500098,0.838274590551377,1.1580902799326864,0.23624078203068746,4.3235106066762246,38.920509398673765,300.78131634813496
396,5.728420012306693,0.012518115405403485,31,127,99,0fcd3ae19729d1bbd95c,False,0.012550103682267898,highs,1.636231262660406e-11,0.6285851182752875,0.8247331716836255,1.138175034015294,0.22804561632872092,4.321346798046818,39.04832617027658,301.8937428348995
397,5.7407235858588175,0.01230357355212508,31,127,99,0fcd3ae19729d1bbd95c,False,0.012324084250833058,highs,1.6229853603077756e-11,0.6206448598135728,0.8113785292766043,1.1185301494711783,0.2201023272620427,4.319064964826277,39.17389584933769,302.9864648503347
398,5.752815729176186,0.012092143317368631,31,127,99,0fcd3ae19729d1bbd95c,False,0.012106031964092566,highs,1.5879022297096437e-11,0.6128119878477754,0.7982142825535032,1.0991636821765352,0.2124065639813661,4.316670429683508,39.29725077939882,304.0597766708536
399,5.764699610198136,0.011883881021949705,31,127,99,0fcd3ae19729d1bbd95c,False,0.011893899002754168,highs,1.547464680168262e-11,0.6050872552816969,0.7852427588566341,1.0800812589502038,0.20495342766988378,4.314168617358542,39.41842460561641,305.11398945179235
400,5.776378430976213,0.011678820778078247,31,127,99,0fcd3ae19729d1bbd95c,False,0.011685298900015099,highs,1.5086502140485803e-11,0.5974709500401815,0.7724651944572115,1.0612864498853982,0.19773760203536472,4.311564999020052,39.53745188366359,306.1494264205576
401,5.787855409063712,0.011476978087499923,31,127,99,0fcd3ae19729d1bbd95c,False,0.01148020743670574,highs,1.4731025343363914e-11,0.5899629684902518,0.7598819362122122,1.042781095840418,0.19075346281328603,4.308865046335081,39.654367751445676,307.1664188433327
402,5.799133762031197,0.01127835296748625,31,127,99,0fcd3ae19729d1bbd95c,False,0.011278590019495955,highs,1.440217478333143e-11,0.5825628793289988,0.7474925236238799,1.0245655937452927,0.1839951690553054,4.30607419394247,39.769207655497375,308.1653026671303
403,5.810216694678074,0.011082932646876209,31,127,99,0fcd3ae19729d1bbd95c,False,0.011082941368952146,highs,1.408822695816877e-11,0.5752699787812019,0.7352958768119032,1.006639172473024,0.17745673876794504,4.303197809125178,39.88200712458696,309.14641574567474
404,5.821107388555637,0.010890693877562363,31,127,99,0fcd3ae19729d1bbd95c,False,0.010890701518240151,highs,1.3779016206604362e-11,0.5680833380874046,0.7232904066874961,0.9890000154694993,0.1711321111949765,4.3002411676006185,39.99280158380843,310.11009556622633
405,5.831808993462206,0.010701604906570239,31,127,99,0fcd3ae19729d1bbd95c,False,0.010701611509300997,highs,1.3468095948225505e-11,0.5610018442141285,0.7114741033681947,0.9716455333571903,0.16501519776885937,4.297209434476759,40.101626203211296,311.0566774035804
406,5.8423246206135815,0.010515627151377771,31,127,99,0fcd3ae19729d1bbd95c,False,0.010515632758277124,highs,1.315263860578828e-11,0.5540242346453086,0.6998446183059808,0.9545724873382629,0.15909992349693156,4.294107649545266,40.20851577575553,311.98649283643044
407,5.852657337231212,0.010332716617629245,31,127,99,0fcd3ae19729d1bbd95c,False,0.01033272126885374,highs,1.2832562475762495e-11,0.5471491270315896,0.6883993345155788,0.9377771195347422,0.15338026030661106,4.29094071619766,40.313504620062716,312.89986856969466
408,5.862810162325688,0.010152825094476015,31,127,99,0fcd3ae19729d1bbd95c,False,0.010152828827943584,highs,1.2509565034410731e-11,0.5403750443902031,0.6771354254046218,0.9212552657828545,0.14785025365683852,4.287713393353514,40.416626504052935,313.797125514071
409,5.87278606348458,0.009975901158890466,31,127,99,0fcd3ae19729d1bbd95c,False,0.009975904010175158,highs,1.2186317858825142e-11,0.5337004364669731,0.6660499044900332,0.905002448838702,0.14250404352932206,4.284430289881096,40.517914586108006,314.67857808095215
410,5.882587954500917,0.009801891016338438,31,127,99,0fcd3ae19729d1bbd95c,False,0.009801893018702258,highs,1.1865881000022567e-11,0.5271236977964313,0.6551396671435086,0.8890139476687173,0.137335880744488,4.281095861070264,40.61740137088617,315.54453365688994
411,5.892218693702748,0.009630739201831773,31,127,99,0fcd3ae19729d1bbd95c,False,0.009630740386302091,highs,1.1551315570285318e-11,0.5206431829270777,0.6444015255192871,0.8732848748051975,0.13234013940000464,4.277714406786396,40.715118677336505,316.39529222709916
412,5.901681082864792,0.009462389162044893,31,127,99,0fcd3ae19729d1bbd95c,False,0.009462389811732311,highs,1.1245450016914897e-11,0.5142572192173148,0.6338325174332844,0.8578102264865384,0.1275113261044658,4.274290070993134,40.81109761682775,317.2311461220872
413,5.910977866601254,0.009296783736459702,31,127,99,0fcd3ae19729d1bbd95c,False,0.009296784256178999,highs,1.0950755720386504e-11,0.5079641175527294,0.6234290873274579,0.842584927935447,0.12284408657102476,4.270826842381879,40.90536857962312,318.0523798654609
414,5.920111732154086,0.009133865552832354,31,127,99,0fcd3ae19729d1bbd95c,False,0.009133865940939534,highs,1.0669295589261639e-11,0.5022553191723703,0.6131879461172478,0.827603870742198,0.11833321004421762,4.267328555889108,40.99796122820369,318.85927010437683
415,5.92908530950438,0.008973577350294804,31,127,99,0fcd3ae19729d1bbd95c,False,0.008973577610671607,highs,1.0402718677753217e-11,0.4974773923217092,0.6031058197904995,0.8128619435550511,0.11397363195623512,4.263798894918483,41.088904496176625,319.65208560701194
416,5.937901171745634,0.008815862241256411,31,127,99,0fcd3ae19729d1bbd95c,False,0.008815862373685519,highs,1.0152281910901621e-11,0.4927683638182569,0.5931794538720012,0.7983540571078422,0.10976043514321553,4.260241394115484,41.17822659170286,320.43108731392834
